mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
5,29,2009,15,5,3.55,3.85,182,0.040198,-1.1106,0.54223,0.21,2.83,5.66
5,29,2009,16,3,5.3,6.15,188,0.06829,-117.97,0.5886,0.08,2.83,5.66
5,29,2009,17,2,5.45,6.65,200,0.15044,-262.19,0.76404,0.65,2.83,5.66
5,30,2009,10,2,4.3,5.15,227,0.1341,-58.965,0.60611,0.4,2.83,5.66
5,30,2009,10,3,4.25,4.6,229,0.0033341,-56.131,0.26277,0.01,2.83,5.66
5,30,2009,10,5,5.35,6.05,235,0.09827,-0.55072,1.6216,0.57,2.83,5.66
5,30,2009,11,0,4.5,5.5,264,0.13237,-621.98,0.60624,0.38,2.83,5.66
5,30,2009,11,3,6,6.45,248,0.060519,-31.833,0.64942,0.35,2.83,5.66
5,30,2009,11,4,5.05,5.6,192,0.017834,-29.282,0.43276,0.12,2.83,5.66
5,30,2009,12,0,3.5,3.6,223,1.6477,-333.01,1.6631,0.18,2.83,5.66
5,30,2009,12,1,5.05,6.25,252,0.22526,-59.705,0.86229,0.39,2.83,5.66
5,30,2009,12,4,5.1,5.3,242,4.13E-05,-8.5203,0.1989,0.38,2.83,5.66
5,30,2009,13,2,4.95,5.75,261,0.10481,-0.34623,2.0953,0.68,2.83,5.66
5,30,2009,13,5,6.05,7.35,257,0.15195,-100.19,0.87347,0.19,2.83,5.66
5,30,2009,14,1,7.3,7.55,220,0.34191,-107.45,1.2748,0.47,2.83,5.66
5,30,2009,14,2,5.25,5.1,197,29.366,-42.005,-0.95621,0.04,2.83,5.66
5,30,2009,14,5,6,6.35,214,0.014409,-0.74112,0.71104,0.64,2.83,5.66
5,30,2009,15,2,4.95,5.05,222,0.0016742,-1.4201,0.33366,0.67,2.83,5.66
5,30,2009,15,3,5.75,5.85,224,0.011501,-74.895,0.4144,0.29,2.83,5.66
5,30,2009,16,3,5,5.25,197,0.018824,-2.817,0.50975,0.41,2.83,5.66
5,30,2009,17,0,3.9,4.15,220,0.015785,-1.0844,0.44418,0.55,2.83,5.66
5,30,2009,17,4,7.6,8.35,196,0.072278,-2.2562,1.2367,0.07,2.83,5.66
5,31,2009,9,1,4.9,5.25,236,0.16866,-132.16,0.6622,0.49,2.83,5.66
5,31,2009,9,3,5.7,6.55,255,0.041584,-424.32,0.54938,0.26,2.83,5.66
5,31,2009,9,4,6.3,6.75,227,0.029146,-0.52361,1.0211,0.01,2.83,5.66
5,31,2009,10,3,5.8,6.2,240,0.00071658,-43.951,0.29435,0.37,2.83,5.66
5,31,2009,10,4,4.95,5.45,251,0.070419,-1.1115,0.9513,0.39,2.83,5.66
5,31,2009,11,0,5.65,6.45,258,0.042904,-92.63,0.56108,0.52,2.83,5.66
5,31,2009,11,1,5.2,5.55,218,0.00074075,-36.797,0.26551,0.49,2.83,5.66
5,31,2009,11,3,7.15,7.05,225,9095.5,-1.7888,-0.31558,0.52,2.83,5.66
5,31,2009,11,5,6.95,7.3,216,0.092358,-92.237,0.78967,0.08,2.83,5.66
5,31,2009,12,3,3.6,3.7,195,0.026084,-15.661,0.32845,0.17,2.83,5.66
5,31,2009,12,4,2.65,3.25,219,0.17033,-108.05,0.40226,0.27,2.83,5.66
5,31,2009,12,5,4.45,5.3,265,0.20972,-12.034,0.84863,0.63,2.83,5.66
5,31,2009,13,3,5.05,5.55,257,0.03877,-4.2492,0.60591,0.41,2.83,5.66
5,31,2009,13,4,3.45,3.9,191,0.10185,-3.3185,0.60231,0.65,2.83,5.66
5,31,2009,13,5,3.7,4.5,242,0.26765,-8.7729,0.8459,0.04,2.83,5.66
5,31,2009,15,0,3.15,3.55,208,0.10591,-1.1729,0.73613,0.56,2.83,5.66
5,31,2009,15,1,2.15,2.7,196,0.21934,-547.19,0.3425,0.47,2.83,5.66
5,31,2009,15,4,2.3,2.55,202,0.16061,-2.1936,0.54093,0.19,2.83,5.66
5,31,2009,17,0,3.7,4.25,249,0.17975,-1.0849,1.2582,0.15,2.83,5.66
6,1,2009,8,4,4.4,4.85,248,0.071569,-2.2065,0.71862,0.47,2.83,5.66
6,1,2009,8,5,5.45,6.05,242,0.042693,-11.385,0.60068,0.39,2.83,5.66
6,1,2009,9,0,4.5,4.85,230,0.027052,-2.9804,0.50757,0.01,2.83,5.66
6,1,2009,9,1,4.35,4.75,232,0.0019526,-1426.6,0.24415,0.44,2.83,5.66
6,1,2009,10,3,2.95,3.3,230,0.050575,-12.112,0.33951,0.04,2.83,5.66
6,1,2009,11,0,3.9,4.3,198,0.042884,-5.9595,0.46037,0.2,2.83,5.66
6,1,2009,11,1,5.45,6.35,256,0.13209,-15.686,0.8327,0.67,2.83,5.66
6,1,2009,11,2,2.8,3.25,230,0.072138,-71.823,0.32113,0.38,2.83,5.66
6,1,2009,11,5,4,3.95,216,171.57,-1.1334,-0.29424,0.02,2.83,5.66
6,1,2009,12,2,2.55,3.4,294,0.3728,-405.51,0.52733,0.55,2.83,5.66
6,1,2009,13,3,2.5,2.85,267,0.05018,-32.822,0.27025,0.52,2.83,5.66
6,1,2009,14,0,2.2,2.75,165,0.21802,-0.78313,1.149,0.63,2.83,5.66
6,1,2009,14,1,2.9,3,242,0.47429,-259.92,0.56751,0.21,2.83,5.66
6,1,2009,14,3,3.2,3.7,308,0.088145,-21.27,0.41773,0.15,2.83,5.66
6,1,2009,15,1,5.9,6.35,217,0.028817,-2.6558,0.68756,0,2.83,5.66
6,1,2009,16,0,4.15,4.2,249,1.151,-39.32,1.7496,0.48,2.83,5.66
6,1,2009,16,2,3.3,3.3,227,4.0708,-628.91,-31.212,0.65,2.83,5.66
6,1,2009,16,3,2.55,2.7,207,0.48678,-13.716,0.682,0.06,2.83,5.66
6,1,2009,16,4,3.75,4.05,212,0.00078179,-226.62,0.18876,0.59,2.83,5.66
6,1,2009,16,5,5,6.25,225,0.19873,-4815.1,0.76117,0.47,2.83,5.66
6,2,2009,8,5,5.25,5.35,218,0.00045166,-3.2456,0.27402,0.43,2.83,5.66
6,2,2009,9,0,5.4,6.45,251,0.11441,-91.306,0.7111,0.03,2.83,5.66
6,2,2009,9,2,4.6,4.75,263,0.0079533,-1.3834,0.41946,0.08,2.83,5.66
6,2,2009,9,4,4.45,4.6,216,0.4596,-31.919,0.98882,0.44,2.83,5.66
6,2,2009,10,0,4.5,5.65,245,0.24787,-91.326,0.78506,0.22,2.83,5.66
6,2,2009,10,1,4.85,5.45,217,0.063765,-11.662,0.59773,0.32,2.83,5.66
6,2,2009,10,3,3.8,4.15,253,0.052556,-1.1406,0.63964,0.03,2.83,5.66
6,2,2009,10,4,4.9,5.15,221,0.0056632,-1.3142,0.42382,0.14,2.83,5.66
6,2,2009,10,5,4.4,5,235,0.079834,-9.6634,0.5974,0.59,2.83,5.66
6,2,2009,11,0,6.35,6.6,230,3.22E-05,-10.461,0.23998,0.11,2.83,5.66
6,2,2009,11,1,4.75,4.9,239,0.022291,-3.2917,0.49001,0.41,2.83,5.66
6,2,2009,11,3,3.35,2.8,231,9.0471,-4.6885,-0.69774,0.45,2.83,5.66
6,2,2009,11,4,6,6.95,253,0.098105,-19.053,0.8165,0.31,2.83,5.66
6,2,2009,12,1,3.45,3.85,224,0.037808,-13.803,0.36508,0.08,2.83,5.66
6,2,2009,12,3,3.95,4.7,183,0.10417,-113.73,0.50071,0.08,2.83,5.66
6,2,2009,12,5,4.75,5.4,249,0.051605,-37.826,0.50961,0.67,2.83,5.66
6,2,2009,13,1,5.9,6.6,245,0.094795,-2.8756,1.0238,0.13,2.83,5.66
6,2,2009,13,2,3.3,3.55,234,0.026317,-1.3948,0.41772,0.35,2.83,5.66
6,2,2009,13,3,1.75,2.6,189,0.70286,-344.61,0.5251,0.13,2.83,5.66
6,2,2009,14,0,6.65,7.35,227,0.047797,-7.0924,0.79192,0.2,2.83,5.66
6,2,2009,14,3,5.15,5.3,208,0.015412,-3.5282,0.48219,0.6,2.83,5.66
6,2,2009,15,1,5.4,5.45,231,0.00023788,-1.5386,0.27324,0.33,2.83,5.66
6,2,2009,15,2,3.65,3.95,228,0.35145,-99.69,0.65643,0.31,2.83,5.66
6,2,2009,15,3,5.2,5.85,235,0.23861,-6.6852,1.1248,0.67,2.83,5.66
6,2,2009,15,4,4,4.4,236,0.04105,-5.2697,0.47331,0,2.83,5.66
6,2,2009,15,5,4.55,4.8,214,0.0021085,-4.0262,0.29669,0.55,2.83,5.66
6,2,2009,16,1,6.4,7.3,253,0.021999,-1692.9,0.53952,0.49,2.83,5.66
6,2,2009,16,2,5.35,7.35,225,0.47022,-277.76,1.2464,0.45,2.83,5.66
6,2,2009,16,3,3.85,4.25,249,0.066507,-0.67665,0.84259,0.44,2.83,5.66
6,2,2009,17,0,5,5.55,243,0.088976,-2.2808,0.886,0.16,2.83,5.66
6,3,2009,8,2,3.55,3.65,238,0.010811,-0.9863,0.36463,0.13,2.83,5.66
6,3,2009,8,3,2.95,3.65,267,0.31808,-20.96,0.63664,0.1,2.83,5.66
6,3,2009,10,1,2.1,2.7,276,0.34849,-64.624,0.43335,0.46,2.83,5.66
6,3,2009,11,0,6.85,7.3,242,0.037783,-8.5194,0.73222,0.31,2.83,5.66
6,3,2009,11,3,2.4,2.95,230,0.23539,-19.644,0.46242,0.6,2.83,5.66
6,3,2009,11,4,4.2,4.5,238,0.0011454,-48.393,0.22469,0.05,2.83,5.66
6,3,2009,12,0,4.9,5.55,225,0.052504,-20.098,0.55069,0.35,2.83,5.66
6,3,2009,12,2,4.5,4.65,211,0.00079805,-0.46457,0.30639,0.29,2.83,5.66
6,3,2009,13,0,3.35,3.75,205,0.035309,-20.291,0.33918,0.18,2.83,5.66
6,3,2009,13,4,4.1,4.55,199,0.032058,-14.131,0.41449,0.52,2.83,5.66
6,3,2009,13,5,6.8,7.35,226,0.0051072,-18.093,0.46957,0.57,2.83,5.66
6,3,2009,14,1,5.4,6.6,220,0.15263,-141.33,0.77833,0.54,2.83,5.66
6,3,2009,14,2,4.95,5.2,245,0.0013563,-3.6417,0.30372,0.39,2.83,5.66
6,3,2009,14,4,3.35,3.65,220,0.22416,-11.442,0.62396,0.02,2.83,5.66
6,3,2009,15,1,3.55,4.45,234,0.22799,-96.401,0.60318,0.4,2.83,5.66
6,3,2009,15,2,4.85,5.05,196,0.015315,-1.138,0.53533,0.28,2.83,5.66
6,3,2009,15,4,4.85,5.5,231,0.11983,-1.9889,1.0295,0.05,2.83,5.66
6,3,2009,16,0,4.2,4.85,201,0.23009,-2.478,1.2009,0.7,2.83,5.66
6,3,2009,16,1,6.2,6.75,244,0.07886,-1.0112,1.28,0.31,2.83,5.66
6,3,2009,16,2,5.25,6.55,248,0.1978,-276.2,0.81566,0.04,2.83,5.66
6,4,2009,8,0,3.9,4,223,0.24226,-71.638,0.60545,0.59,2.83,5.66
6,4,2009,8,2,6.45,7.7,244,0.14852,-97.441,0.90712,0.66,2.83,5.66
6,4,2009,9,0,3.55,4.1,237,0.15167,-7.4949,0.62822,0.05,2.83,5.66
6,4,2009,9,3,4.85,5.3,245,0.020112,-14.474,0.43651,0.05,2.83,5.66
6,4,2009,9,4,7.35,8.45,262,0.078237,-27.53,0.90247,0.54,2.83,5.66
6,4,2009,10,0,3.7,4.2,268,0.058887,-17.106,0.43495,0.38,2.83,5.66
6,4,2009,10,2,4.8,5.75,262,0.19002,-28.792,0.79474,0.39,2.83,5.66
6,4,2009,10,3,5.15,5.7,258,0.015437,-38.462,0.42092,0.21,2.83,5.66
6,4,2009,11,0,6.45,7.45,260,0.034785,-1268.8,0.60081,0.21,2.83,5.66
6,4,2009,11,2,6.05,6.6,254,0.0084834,-25.99,0.448,0.26,2.83,5.66
6,4,2009,11,4,2.95,3,258,0.86302,-106.4,0.8497,0.57,2.83,5.66
6,4,2009,11,5,6.4,7.6,250,0.16711,-30.767,1.0006,0.08,2.83,5.66
6,4,2009,12,1,5.45,6.35,253,0.05315,-375.31,0.56234,0.1,2.83,5.66
6,4,2009,12,3,3.25,3.55,239,0.049492,-0.75961,0.59521,0.09,2.83,5.66
6,4,2009,13,1,4.65,5,225,0.014898,-3.6177,0.44326,0.04,2.83,5.66
6,4,2009,13,2,6.55,6.9,224,0.028164,-185.58,0.5553,0.4,2.83,5.66
6,4,2009,13,5,4.6,5.25,249,0.12073,-0.76991,1.3798,0.26,2.83,5.66
6,4,2009,14,1,6.7,7.45,223,0.14661,-23.826,0.97798,0.55,2.83,5.66
6,4,2009,14,2,4.3,4.85,257,0.068788,-11.252,0.54518,0.6,2.83,5.66
6,4,2009,14,3,5.3,5.7,250,0.0033373,-17.855,0.3421,0.17,2.83,5.66
6,4,2009,14,5,5.6,5.8,244,0.014532,-4.7432,0.5023,0.58,2.83,5.66
6,4,2009,15,0,6.45,6.75,223,0.39258,-279.35,1.159,0.09,2.83,5.66
6,4,2009,15,1,2.95,3.95,189,0.39735,-413.61,0.6323,0.2,2.83,5.66
6,4,2009,15,2,4.8,5.6,203,0.41491,-17.675,1.1611,0.62,2.83,5.66
6,4,2009,15,3,6.05,6.5,204,0.0084306,-10.438,0.46633,0.56,2.83,5.66
6,4,2009,15,4,3.55,4.5,217,0.30757,-1.6433,1.6364,0.47,2.83,5.66
6,4,2009,16,0,5,5.95,217,0.42452,-27.141,1.1585,0.64,2.83,5.66
6,4,2009,16,1,4.3,4.2,230,1395.5,-76.249,-0.28551,0.01,2.83,5.66
6,4,2009,16,2,7.95,8.75,237,0.023756,-25.353,0.71666,0.57,2.83,5.66
6,4,2009,17,0,4.65,5.05,244,0.083822,-2.0724,0.81027,0.34,2.83,5.66
6,5,2009,9,1,4.45,4.85,233,0.013837,-11.61,0.37808,0.44,2.83,5.66
6,5,2009,9,2,6.1,6.55,260,0.031439,-1.0102,0.86854,0.1,2.83,5.66
6,5,2009,9,3,4.75,5.45,253,0.034187,-436.37,0.4397,0.02,2.83,5.66
6,5,2009,9,4,3.35,3.95,219,0.073103,-260.35,0.37799,0.58,2.83,5.66
6,5,2009,9,5,6.1,6.4,236,0.018783,-8.7565,0.54834,0.18,2.83,5.66
6,5,2009,10,0,4.9,5.75,236,0.085475,-69.478,0.59442,0.23,2.83,5.66
6,5,2009,10,4,7.15,8.25,239,0.069786,-51.959,0.82133,0.56,2.83,5.66
6,5,2009,11,1,3.25,3.35,231,0.00015537,-1.0293,0.1634,0.38,2.83,5.66
6,5,2009,11,4,3.95,4.45,248,0.098706,-0.7421,1.0505,0.05,2.83,5.66
6,5,2009,11,5,5.5,6.4,257,0.19063,-10.038,1.019,0.59,2.83,5.66
6,5,2009,12,1,2.6,2.8,246,0.0048763,-13.398,0.18093,0.43,2.83,5.66
6,5,2009,12,2,4.85,4.55,275,8.0297,-0.54142,-0.6471,0.66,2.83,5.66
6,5,2009,12,3,5.6,5.9,220,0.012807,-34.024,0.42869,0.6,2.83,5.66
6,5,2009,13,0,7.1,7.45,244,0.0075947,-0.75371,0.70809,0.6,2.83,5.66
6,5,2009,13,2,2.9,3.15,246,0.039074,-1.3601,0.42029,0.25,2.83,5.66
6,5,2009,13,3,6.25,6.75,228,0.0069115,-16.268,0.45445,0.39,2.83,5.66
6,5,2009,13,4,4.6,5.05,228,0.030296,-6.1898,0.49371,0.64,2.83,5.66
6,7,2009,12,3,0.3,0.8,287,1.848,-140.62,0.32818,0.17,2.83,5.66
6,7,2009,12,4,2.25,2.55,279,0.042427,-29.2,0.2351,0.52,2.83,5.66
6,7,2009,13,1,3.1,3.65,231,0.11312,-29.776,0.43007,0.51,2.83,5.66
6,7,2009,13,5,1.7,2.3,246,0.47863,-183.77,0.39538,0.59,2.83,5.66
6,7,2009,14,1,5.35,5.4,208,0.94455,-85.793,1.6832,0.34,2.83,5.66
6,7,2009,14,3,4.7,4.8,224,0.012433,-6.2902,0.39455,0.47,2.83,5.66
6,7,2009,14,5,0.35,0.85,108,1.3147,-11.952,0.48303,0.46,2.83,5.66
6,7,2009,15,1,2.35,2.95,228,0.3082,-1.1931,1.3308,0.47,2.83,5.66
6,7,2009,15,2,3.15,3.65,264,0.14058,-3.8876,0.61854,0.35,2.83,5.66
6,7,2009,16,0,4.1,4.75,225,0.056564,-109.81,0.43703,0.15,2.83,5.66
6,7,2009,16,1,2.5,2.85,190,0.71907,-21.181,0.81808,0.47,2.83,5.66
6,7,2009,17,0,0.95,1.4,223,0.72257,-45.023,0.33077,0.23,2.83,5.66
6,7,2009,17,1,2.45,2.8,204,0.08945,-13.614,0.33162,0.43,2.83,5.66
6,7,2009,17,3,1.65,2.15,181,0.32451,-148.25,0.32316,0.39,2.83,5.66
6,8,2009,7,5,4.25,4.8,237,0.090582,-9.596,0.5958,0.51,2.83,5.66
6,8,2009,8,1,6.15,7,238,0.027044,-147.09,0.55004,0.48,2.83,5.66
6,8,2009,8,2,3.6,4.3,230,0.15287,-55.417,0.52638,0.23,2.83,5.66
6,8,2009,9,0,5.45,5.9,235,0.0046265,-23.735,0.36601,0.04,2.83,5.66
6,8,2009,9,4,4.7,5.2,248,0.05382,-6.1352,0.58956,0.63,2.83,5.66
6,8,2009,10,1,4.45,4.95,250,0.050258,-6.9735,0.54169,0.51,2.83,5.66
6,8,2009,10,3,4,4.8,213,0.22179,-14.409,0.76389,0.41,2.83,5.66
6,10,2009,9,4,5.25,5.85,234,0.043317,-15.185,0.56709,0.35,2.83,5.66
6,10,2009,9,5,4.5,5.2,231,0.10205,-20.881,0.61154,0.51,2.83,5.66
6,10,2009,10,5,6.35,6.8,244,0.065315,-3.0312,0.92375,0.29,2.83,5.66
6,10,2009,11,0,4.45,4.65,242,0.23381,-43.603,0.70779,0.43,2.83,5.66
6,10,2009,11,1,4.75,4.85,247,0.064461,-7.8301,0.5824,0.19,2.83,5.66
6,10,2009,11,4,4.65,5.3,254,0.12889,-5.9767,0.79641,0.7,2.83,5.66
6,10,2009,12,4,4.55,4.5,217,4.8189,-194.91,-6.6873,0.01,2.83,5.66
6,10,2009,12,5,5.4,5.05,250,23.045,-11.407,-0.91686,0,2.83,5.66
6,10,2009,13,1,6.8,6.85,238,0.00019897,-0.42177,0.37514,0.21,2.83,5.66
6,10,2009,13,3,5.65,6,213,0.3875,-51.711,1.1023,0.41,2.83,5.66
6,10,2009,13,5,7.5,8.7,182,0.11503,-23.271,1.0483,0.41,2.83,5.66
6,10,2009,14,2,3,3.35,194,0.090856,-2.9867,0.50731,0.39,2.83,5.66
6,10,2009,14,5,4.1,4.3,255,0.057807,-2.1192,0.60606,0.05,2.83,5.66
6,10,2009,15,0,4.2,4.55,211,0.0048513,-24.432,0.28382,0.1,2.83,5.66
6,10,2009,15,1,5.9,6.45,197,0.057725,-0.73363,1.1676,0.02,2.83,5.66
6,10,2009,15,3,2.95,3.55,175,0.10712,-459.38,0.36988,0.49,2.83,5.66
6,10,2009,16,0,5.75,5.5,154,95095,-16.863,-0.21807,0.6,2.83,5.66
6,10,2009,16,3,3,3.4,215,0.03069,-61.646,0.28147,0.11,2.83,5.66
6,10,2009,16,5,5.2,5.35,194,0.17095,-66.904,0.71644,0.43,2.83,5.66
6,10,2009,17,2,4.05,4.95,217,0.2389,-1.1585,1.7607,0.63,2.83,5.66
6,11,2009,9,5,3.8,4.15,196,0.37772,-14.642,0.87376,0.53,2.83,5.66
6,11,2009,10,2,5.4,6.15,190,0.19738,-3.0906,1.3016,0.15,2.83,5.66
6,11,2009,10,3,2.65,3.2,208,0.11589,-242.44,0.34598,0.1,2.83,5.66
6,11,2009,10,5,4.55,4.95,230,0.0084836,-19.637,0.34122,0.17,2.83,5.66
6,11,2009,11,3,7.2,7.35,238,1.24E-05,-0.62891,0.28427,0.44,2.83,5.66
6,11,2009,11,4,3.3,4,236,0.24134,-13.134,0.66801,0.32,2.83,5.66
6,11,2009,12,3,4.55,5.2,200,0.088467,-12.502,0.62008,0.1,2.83,5.66
6,11,2009,13,1,7.4,7.6,214,0.0045895,-3.2478,0.54796,0.49,2.83,5.66
6,11,2009,13,3,5,6.15,223,0.18437,-355.24,0.74392,0.14,2.83,5.66
6,11,2009,13,5,4.05,3.95,239,117.29,-1.499,-0.32932,0.25,2.83,5.66
6,11,2009,14,3,5.1,5.35,211,0.70452,-922.08,1.2011,0.24,2.83,5.66
6,11,2009,15,1,3.7,4.4,202,0.11922,-50.466,0.50994,0.11,2.83,5.66
6,11,2009,15,2,3.85,4.55,157,0.15938,-36.143,0.58198,0.54,2.83,5.66
6,11,2009,15,4,6.6,7.9,223,0.25897,-6.4918,1.5638,0.27,2.83,5.66
6,11,2009,15,5,5.8,5.6,207,94.416,-3.3671,-0.54338,0.16,2.83,5.66
6,11,2009,17,1,5.45,6.4,217,0.064943,-289.23,0.59507,0.02,2.83,5.66
6,11,2009,17,3,2.55,3.15,217,0.30853,-2.3076,0.97002,0.44,2.83,5.66
6,12,2009,8,2,2.5,2.5,198,3.3541,-13.858,-2.5732,0.01,2.83,5.66
6,12,2009,10,1,6.45,6.65,231,0.0082365,-32.949,0.45294,0.14,2.83,5.66
6,12,2009,10,3,6.6,6.7,228,0.76784,-339.66,1.6629,0.3,2.83,5.66
6,12,2009,11,1,5.6,6.2,232,0.12896,-14.909,0.82112,0.53,2.83,5.66
6,12,2009,12,2,8.1,8.9,226,0.17578,-28.961,1.2271,0.01,2.83,5.66
6,12,2009,12,3,6.2,7.05,206,0.1162,-6.4799,1.0062,0.14,2.83,5.66
6,12,2009,12,4,7.8,8.05,235,0.0040715,-1.119,0.63653,0.02,2.83,5.66
6,12,2009,12,5,5.15,5.6,184,0.026984,-5.1445,0.54426,0.16,2.83,5.66
6,12,2009,13,1,5.45,6,226,0.012189,-29.353,0.43259,0.28,2.83,5.66
6,12,2009,13,2,4.45,5.35,221,0.21766,-14.852,0.84158,0.53,2.83,5.66
6,12,2009,15,5,3.4,3.85,229,0.02617,-160.91,0.29907,0.39,2.83,5.66
6,12,2009,16,0,4,4.35,195,0.042641,-2.3844,0.53516,0.04,2.83,5.66
6,12,2009,16,2,3.3,3.25,151,48.886,-168,-0.52689,0.57,2.83,5.66
6,12,2009,17,2,4.95,4.85,175,10.188,-2371.6,-2.0598,0.24,2.83,5.66
6,12,2009,17,3,5.15,5.95,223,0.033141,-12559,0.47629,0.68,2.83,5.66
6,13,2009,8,2,5.35,5.8,216,0.22924,-149.69,0.80246,0.37,2.83,5.66
6,13,2009,10,3,3.2,3.5,234,0.1446,-19.005,0.4713,0.2,2.83,5.66
6,13,2009,10,5,3.4,3.65,231,0.026113,-0.73762,0.48827,0.26,2.83,5.66
6,13,2009,12,0,6.15,6.9,257,0.020171,-64.081,0.52656,0.66,2.83,5.66
6,13,2009,12,1,2.7,3.05,194,0.014625,-2588.9,0.20971,0.66,2.83,5.66
6,13,2009,12,4,2,2.25,231,0.21557,-3.4383,0.48647,0.02,2.83,5.66
6,13,2009,13,0,5.05,5.4,206,0.074777,-3.0723,0.76757,0.05,2.83,5.66
6,13,2009,15,0,3.7,4.7,232,0.22109,-1.33E+05,0.59947,0.36,2.83,5.66
6,13,2009,15,2,5.7,6.1,235,0.0011078,-32.639,0.30785,0.55,2.83,5.66
6,13,2009,16,1,4.4,4.8,228,0.00231,-170.77,0.25599,0.07,2.83,5.66
6,13,2009,16,3,4.4,4.65,239,0.036485,-1.0728,0.64311,0.04,2.83,5.66
6,13,2009,16,4,2.75,3.05,232,0.12764,-0.93767,0.76969,0.4,2.83,5.66
6,13,2009,16,5,2.9,3.15,213,0.0088094,-33.279,0.21248,0.66,2.83,5.66
6,13,2009,17,2,3.4,3.45,176,0.0033138,-2.5611,0.24198,0.1,2.83,5.66
6,14,2009,9,5,5.05,5.45,231,0.067772,-1.0796,0.94894,0.23,2.83,5.66
6,14,2009,10,1,5.2,5.8,233,0.056951,-14.507,0.6041,0.31,2.83,5.66
6,14,2009,10,4,7.4,8.3,244,0.050037,-22.096,0.8068,0.12,2.83,5.66
6,14,2009,11,5,5.7,5.85,230,0.13855,-40.035,0.75582,0.03,2.83,5.66
6,14,2009,12,1,6.55,6.6,214,0.15541,-48.09,0.88965,0.57,2.83,5.66
6,14,2009,12,3,4,4.6,242,0.10459,-9.8485,0.59501,0.02,2.83,5.66
6,14,2009,12,4,8.65,10.15,242,0.12901,-25.979,1.2528,0.14,2.83,5.66
6,14,2009,13,0,6.7,7.85,200,0.15441,-0.70785,2.5664,0.36,2.83,5.66
6,14,2009,13,1,5.25,5.45,239,0.010438,-1.3839,0.51043,0.53,2.83,5.66
6,14,2009,13,2,8.3,8.65,234,0.00018386,-5.5526,0.38392,0.02,2.83,5.66
6,14,2009,14,4,3.75,4.3,238,0.42005,-20.528,0.88163,0.37,2.83,5.66
6,14,2009,15,0,6.65,7.7,243,0.11193,-17.552,0.94712,0.62,2.83,5.66
6,14,2009,15,3,5.4,6.2,233,0.25385,-4.3629,1.3606,0.24,2.83,5.66
6,14,2009,15,4,3.1,3.45,194,0.15863,-3.3371,0.64532,0.64,2.83,5.66
6,14,2009,15,5,3.75,4.05,193,0.024307,-4.2658,0.39313,0.65,2.83,5.66
6,14,2009,16,2,2.8,3.2,211,0.11834,-4.3378,0.49485,0.37,2.83,5.66
6,14,2009,16,3,4,3.95,191,245.64,-1.3559,-0.28172,0.5,2.83,5.66
6,14,2009,16,5,4.85,5.35,183,0.07282,-1.0175,0.97211,0.38,2.83,5.66
6,14,2009,17,4,7.5,8.3,212,0.057192,-9.5099,0.90593,0.45,2.83,5.66
6,15,2009,10,5,6.55,7.05,244,0.033112,-1.7727,0.84928,0.4,2.83,5.66
6,15,2009,11,3,4.8,5.75,233,0.11785,-96.367,0.64313,0.27,2.83,5.66
6,15,2009,12,0,7.05,7.5,233,0.21329,-111.12,1.034,0.05,2.83,5.66
6,15,2009,12,2,8.4,9.2,237,0.0044113,-85.424,0.54265,0.01,2.83,5.66
6,15,2009,12,3,6.6,7.2,202,0.0097563,-23.412,0.50294,0.59,2.83,5.66
6,15,2009,12,4,6.9,7.55,237,0.06362,-1.2416,1.2273,0.28,2.83,5.66
6,15,2009,12,5,5.65,5.95,232,0.026387,-1.1859,0.72673,0.41,2.83,5.66
6,15,2009,13,1,5.15,5.6,218,0.0078285,-18.595,0.38257,0.04,2.83,5.66
6,15,2009,13,2,5.1,5.55,225,0.049647,-0.77796,0.92608,0.22,2.83,5.66
6,15,2009,13,4,5.45,5.8,196,0.10906,-16.952,0.7301,0.43,2.83,5.66
6,15,2009,14,0,4.8,6,231,0.23082,-90.174,0.81545,0.25,2.83,5.66
6,15,2009,14,3,6.6,6.75,233,0.0019024,-0.73615,0.48942,0.54,2.83,5.66
6,15,2009,14,5,6.35,6.65,163,0.012182,-3.0483,0.5794,0.22,2.83,5.66
6,15,2009,15,5,6.4,7.45,244,0.18576,-1.0038,2.3439,0.2,2.83,5.66
6,15,2009,16,0,3.8,4.3,187,0.030884,-62.195,0.35514,0.52,2.83,5.66
6,15,2009,16,4,3.3,3.75,200,0.13262,-1.9805,0.73749,0.64,2.83,5.66
6,15,2009,17,0,5.25,7.2,208,0.44463,-6551.4,1.1585,0.19,2.83,5.66
6,16,2009,10,1,2.25,2.65,168,0.17403,-1.1549,0.73892,0.1,2.83,5.66
6,16,2009,10,3,5.65,5.65,246,1.8598,-46.776,4.5188,0.39,2.83,5.66
6,16,2009,11,4,3.65,4.25,236,0.17286,-0.73904,1.4966,0.51,2.83,5.66
6,16,2009,14,0,2.45,2.85,223,0.085958,-38.913,0.30453,0.52,2.83,5.66
6,16,2009,14,1,6.3,6.85,241,0.10626,-12.272,0.87749,0.21,2.83,5.66
6,16,2009,14,3,4.65,4.95,236,0.21237,-38.145,0.72569,0.55,2.83,5.66
6,16,2009,15,3,3.6,3.75,202,0.0004222,-3.4268,0.18849,0.07,2.83,5.66
